Lat,Lon,TT
83.3096373,-23.6709964,10.899
83.3095919,-23.6712368,10.207
83.3095464,-23.6714775,9.718
83.309501,-23.6717181,9.436
83.3094554,-23.6719588,9.319
83.3094102,-23.6721992,9.306
83.309364,-23.6724416,9.257
83.3093256,-23.6726826,8.927
83.3092815,-23.6729232,8.115
83.3092357,-23.6731637,6.889
83.3091903,-23.6734045,5.58
83.3091448,-23.6736448,4.482
83.3090994,-23.6738875,3.69
83.3090539,-23.6741266,3.198
83.3090084,-23.6743684,2.964
83.3089629,-23.6746096,2.884
83.3089175,-23.6748503,2.845
83.3088719,-23.6750892,2.811
83.3088267,-23.6753293,2.802
83.3087802,-23.6755702,2.821
83.3087414,-23.6758105,2.855
83.3086982,-23.6760531,2.87
83.3086521,-23.6762924,2.828
83.3086068,-23.6765339,2.736
83.3085613,-23.6767753,2.638
83.3085158,-23.6770158,2.581
83.3084703,-23.6772563,2.591
83.308425,-23.6774972,2.661
83.3083786,-23.6777364,2.738
83.3083393,-23.677976,2.776
83.3082966,-23.6782187,2.772
83.3082505,-23.6784582,2.738
83.3082052,-23.6786994,2.682
83.3081596,-23.678941,2.618
83.3081141,-23.6791816,2.558
83.3080687,-23.6794208,2.5
83.3080232,-23.6796605,2.456
83.307978,-23.6799017,2.434
83.3079314,-23.6801409,2.426
83.3078916,-23.6803805,2.442
83.3078496,-23.6806216,2.523
83.3078033,-23.6808609,2.708
83.3077581,-23.6811005,3
83.3077126,-23.6813416,3.337
83.3076671,-23.6815809,3.592
83.3076216,-23.6818205,3.69
83.3075761,-23.6820616,3.703
83.3075309,-23.6823011,3.775
83.3074844,-23.6825395,4.043
83.3074439,-23.6827792,4.707
83.3074026,-23.6830202,5.93
83.3073562,-23.6832599,7.554
83.307311,-23.6834982,9.175
83.3072654,-23.683738,10.547
83.30722,-23.683979,11.705
83.3071745,-23.6842185,12.791
83.307129,-23.6844573,13.838
83.3070837,-23.6846948,14.664
83.3070373,-23.6849332,14.966
83.3069962,-23.6851747,14.589
83.3069555,-23.685413,13.669
83.3069091,-23.6856515,12.568
83.3068639,-23.6858918,11.594
83.3068183,-23.6861301,10.734
83.3067728,-23.6863689,9.761
83.3067274,-23.6866078,8.595
83.3066819,-23.6868462,7.434
83.3066366,-23.687086,6.577
83.3065903,-23.6873201,6.13
83.3065485,-23.6875518,5.942
83.3065085,-23.687793,5.846
83.3064619,-23.6880319,5.826
83.3064168,-23.688269,5.874
83.3063713,-23.6885082,5.88
83.3063258,-23.6887461,5.792
83.3062803,-23.6889834,5.711
83.3062348,-23.6892223,5.692
83.3061893,-23.689461,5.653
83.3061441,-23.6896997,5.541
83.3060976,-23.6899388,5.408
83.306056,-23.690176,5.262
83.3060131,-23.6904117,5.031
83.3059632,-23.690651,4.758
83.3059252,-23.6908896,4.616
83.3058784,-23.6911285,4.629
83.3058333,-23.6913666,4.616
83.3057877,-23.6916036,4.485
83.3057422,-23.6918432,4.31
83.3056967,-23.6920836,4.144
83.3056513,-23.6923214,3.946
83.3056058,-23.6925589,3.711
83.3055603,-23.6927969,3.527
83.3055149,-23.6930318,3.476
83.3054695,-23.6932689,3.556
83.3054239,-23.6935057,3.748
83.3053784,-23.6937426,4.033
83.305333,-23.6939793,4.349
83.3052876,-23.6942166,4.633
83.3052421,-23.694455,4.844
83.3051966,-23.6946923,4.972
83.3051511,-23.6949331,5.076
83.3051056,-23.6951712,5.2
83.3050602,-23.6954083,5.252
83.3050147,-23.6956472,5.145
83.3049692,-23.6958858,4.95
83.3049237,-23.6961247,4.764
83.3048783,-23.6963633,4.573
83.3048328,-23.6966021,4.342
83.3047873,-23.6968407,4.107
83.3047418,-23.6970798,3.909
83.3046964,-23.6973203,3.734
83.3046509,-23.6975589,3.571
83.3046054,-23.6977977,3.448
83.3045599,-23.6980364,3.366
83.3045145,-23.6982752,3.288
83.304469,-23.698516,3.226
83.3044235,-23.6987565,3.257
83.304378,-23.6989952,3.419
83.3043325,-23.699236,3.62
83.3042871,-23.6994765,3.708
83.3042416,-23.6997152,3.622
83.3041961,-23.6999539,3.434
83.3041506,-23.7001927,3.269
83.3041052,-23.7004333,3.195
83.3040597,-23.700672,3.176
83.3040142,-23.7009127,3.168
83.3039688,-23.7011534,3.188
83.3039234,-23.701394,3.261
83.3038779,-23.7016326,3.392
83.3038324,-23.7018715,3.585
83.3037869,-23.7021121,3.857
83.3037415,-23.7023508,4.202
83.303696,-23.7025895,4.592
83.3036505,-23.7028264,5.015
83.303605,-23.7030651,5.495
83.3035595,-23.7033057,6.03
83.3035141,-23.7035444,6.578
83.3034686,-23.7037832,7.084
83.3034231,-23.7040237,7.475
83.3033776,-23.7042644,7.645
83.3033323,-23.7045032,7.518
83.3032864,-23.7047437,7.106
83.3032483,-23.7049844,6.503
83.3032039,-23.7052233,5.86
83.3031504,-23.705462,5.349
83.3031118,-23.7057007,5.04
83.3030671,-23.7059393,4.838
83.3030215,-23.7061798,4.62
83.302976,-23.7064206,4.401
83.3029305,-23.7066592,4.27
83.302885,-23.7069016,4.235
83.3028396,-23.7071423,4.218
83.3027941,-23.7073846,4.168
83.3027486,-23.7076257,4.098
83.3027031,-23.707866,4.011
83.3026577,-23.7081084,3.892
83.3026123,-23.7083494,3.752
83.3025665,-23.70859,3.63
83.302522,-23.7088303,3.586
83.3024687,-23.709073,3.677
83.3024289,-23.7093121,3.877
83.302385,-23.7095539,4.051
83.3023402,-23.7097964,4.091
83.3022868,-23.7100407,4.054
83.3022474,-23.710282,4.072
83.3021973,-23.7105239,4.173
83.3021494,-23.7107668,4.289
83.3021045,-23.7110079,4.348
83.3020588,-23.7112479,4.34
83.3020135,-23.7114919,4.322
83.301968,-23.7117345,4.343
83.3019225,-23.7119813,4.41
83.301877,-23.7122284,4.527
83.3018315,-23.7124635,4.681
83.3017861,-23.7127102,4.811
83.3017406,-23.7129556,4.89
83.3016952,-23.7131976,4.967
83.3016493,-23.7134388,5.05
83.3016053,-23.7136806,5.066
83.3015523,-23.7139234,5.004
83.3015113,-23.7141648,4.94
83.3014631,-23.7144035,4.894
83.3014139,-23.7146453,4.826
83.3013694,-23.714885,4.743
83.3013237,-23.7151262,4.751
83.3012783,-23.7153677,4.909
83.3012328,-23.7156092,5.078
83.3011872,-23.7158524,5.082
83.3011418,-23.7160922,4.979
83.3010964,-23.7163318,4.941
83.3010509,-23.7165729,4.939
83.3010053,-23.7168123,4.822
83.30096,-23.717051,4.58
83.3009142,-23.7172886,4.324
83.3008701,-23.7175251,4.111
83.3008179,-23.7177632,3.944
83.3007753,-23.718002,3.838
83.3007281,-23.7182408,3.805
83.3006837,-23.7184787,3.821
83.3006383,-23.718715,3.883
83.3005875,-23.7189536,4.014
83.3005433,-23.7191889,4.146
83.3004975,-23.7194237,4.175
83.3004521,-23.7196597,4.159
83.3004066,-23.7198958,4.239
83.3003611,-23.7201308,4.381
83.3003157,-23.7203643,4.452
83.3002702,-23.7205997,4.446
83.3002247,-23.7208336,4.469
83.3001792,-23.7210666,4.628
83.3001338,-23.7212994,4.994
83.3000883,-23.7215335,5.559
83.3000428,-23.7217678,6.188
83.2999973,-23.7220006,6.739
83.2999519,-23.7222338,7.178
83.2999065,-23.7224661,7.505
83.2998609,-23.7226968,7.669
83.2998157,-23.7229292,7.654
83.2997691,-23.7231605,7.548
83.2997283,-23.723391,7.431
83.2996847,-23.723624,7.289
83.2996319,-23.7238539,7.065
83.2995913,-23.7240838,6.71
83.299551,-23.7243152,6.217
83.2995046,-23.7245464,5.682
83.2994593,-23.724777,5.249
83.2994138,-23.7250058,4.922
83.2993684,-23.725236,4.603
83.2993229,-23.7254666,4.33
83.2992774,-23.7256956,4.225
83.2992319,-23.7259248,4.28
83.2991865,-23.7261548,4.385
83.299141,-23.7263854,4.441
83.2990955,-23.7266152,4.395
83.29905,-23.726846,4.25
83.2990046,-23.7270752,4.021
83.2989591,-23.7273037,3.707
83.2989136,-23.727532,3.357
83.2988682,-23.7277631,3.092
83.2988227,-23.7279921,2.997
83.2987774,-23.7282213,3.084
83.2987313,-23.7284508,3.335
83.298688,-23.7286793,3.704
83.2986492,-23.7289076,4.126
83.2986027,-23.7291383,4.59
83.2985575,-23.7293655,5.098
83.298512,-23.7295955,5.526
83.2984666,-23.7298264,5.717
83.2984211,-23.7300554,5.707
83.2983756,-23.7302851,5.67
83.2983301,-23.7305159,5.705
83.2982847,-23.7307454,5.767
83.2982392,-23.7309764,5.755
83.2981937,-23.7312058,5.634
83.2981482,-23.7314368,5.449
83.2981029,-23.7316663,5.226
83.298057,-23.7318973,4.953
83.2980128,-23.7321266,4.65
83.2979746,-23.732358,4.356
83.2979283,-23.7325888,4.08
83.297883,-23.7328184,3.848
83.2978375,-23.7330516,3.727
83.2977921,-23.7332824,3.755
83.2977466,-23.733514,3.886
83.2977011,-23.7337491,4.055
83.2976556,-23.7339818,4.225
83.2976102,-23.734213,4.342
83.2975647,-23.7344462,4.339
83.2975192,-23.7346791,4.251
83.2974737,-23.7349101,4.173
83.2974282,-23.7351414,4.164
83.2973828,-23.7353746,4.232
83.2973373,-23.7356075,4.353
83.2972918,-23.7358407,4.483
83.2972463,-23.7360756,4.596
83.297201,-23.7363086,4.663
83.2971555,-23.7365437,4.617
83.29711,-23.7367785,4.421
83.2970645,-23.7370115,4.114
83.2970191,-23.7372446,3.769
83.2969736,-23.7374796,3.441
83.2969281,-23.7377146,3.17
83.2968826,-23.7379476,2.963
83.2968371,-23.7381807,2.812
83.2967993,-23.7384137,2.727
83.2967463,-23.7386487,2.712
83.2967007,-23.7388817,2.711
83.2966551,-23.7391165,2.659
83.2966171,-23.7393535,2.56
83.2965722,-23.7395865,2.458
83.2965188,-23.7398232,2.372
83.2964806,-23.7400584,2.301
83.2964356,-23.7402915,2.248
83.29639,-23.7405245,2.217
83.2963445,-23.7407594,2.206
83.2962991,-23.7409942,2.208
83.2962536,-23.7412311,2.216
83.2962081,-23.7414642,2.228
83.2961626,-23.7417008,2.256
83.2961172,-23.741936,2.299
83.2960717,-23.7421709,2.345
83.2960262,-23.7424058,2.378
83.2959807,-23.7426425,2.397
83.2959353,-23.7428777,2.402
83.2958898,-23.7431126,2.388
83.2958443,-23.7433475,2.356
83.2957989,-23.7435826,2.324
83.2957533,-23.7438159,2.309
83.2957079,-23.7440487,2.312
83.2956625,-23.7442834,2.328
83.295617,-23.7445185,2.346
83.2955715,-23.7447518,2.351
83.2955261,-23.7449864,2.34
83.2954806,-23.7452214,2.325
83.2954351,-23.7454563,2.323
83.2953896,-23.7456913,2.329
83.2953442,-23.7459262,2.333
83.2952987,-23.7461612,2.33
83.2952532,-23.7463949,2.327
83.2952077,-23.7466261,2.33
83.2951623,-23.7468587,2.337
83.2951168,-23.7470917,2.348
83.2950713,-23.7473262,2.361
83.2950258,-23.7475613,2.373
83.2949804,-23.7477958,2.389
83.2949349,-23.7480221,2.413
83.2948894,-23.7482529,2.451
83.2948439,-23.7484862,2.507
83.2947984,-23.7487209,2.586
83.294753,-23.7489531,2.693
83.2947075,-23.7491852,2.811
83.294662,-23.7494189,2.896
83.2946165,-23.74965,2.939
83.2945711,-23.7498839,2.985
83.2945257,-23.7501179,3.052
83.2944801,-23.7503507,3.112
83.2944346,-23.7505839,3.162
83.2943892,-23.7508167,3.246
83.2943438,-23.7510512,3.387
83.294298,-23.751285,3.547
83.2942539,-23.7515178,3.639
83.2942014,-23.7517511,3.596
83.2941591,-23.7519835,3.43
83.2941126,-23.7522196,3.208
83.2940624,-23.7524531,2.983
83.294018,-23.7526848,2.792
83.2939722,-23.752918,2.655
83.2939269,-23.7531521,2.563
83.2938814,-23.7533872,2.495
83.2938359,-23.7536223,2.446
83.2937904,-23.7538563,2.419
83.293745,-23.7540889,2.408
83.2936995,-23.7543234,2.413
83.293654,-23.7545568,2.437
83.2936085,-23.7547919,2.48
83.2935631,-23.7550141,2.554
83.2935176,-23.7552382,2.691
83.2934721,-23.7554755,2.927
83.2934266,-23.7557098,3.236
83.2933811,-23.7559452,3.524
83.2933357,-23.7561789,3.706
83.2932902,-23.7564129,3.78
83.2932447,-23.7566469,3.788
83.2931993,-23.7568809,3.755
83.2931536,-23.7571148,3.673
83.2931091,-23.7573494,3.538
83.2930595,-23.7575861,3.376
83.293009,-23.7578197,3.224
83.2929645,-23.7580536,3.111
83.2929187,-23.7582879,3.074
83.2928734,-23.7585213,3.139
83.2928279,-23.7587576,3.27
83.2927824,-23.758993,3.382
83.2927369,-23.7592261,3.41
83.2926915,-23.7594622,3.38
83.292646,-23.7596986,3.362
83.2926005,-23.7599325,3.374
83.292555,-23.760166,3.385
83.2925095,-23.7604012,3.377
83.2924641,-23.7606363,3.363
83.2924186,-23.7608709,3.343
83.2923731,-23.7611069,3.312
83.2923276,-23.7613424,3.297
83.2922822,-23.7615763,3.329
83.2922367,-23.761813,3.377
83.2921912,-23.7620476,3.362
83.2921458,-23.7622827,3.242
83.2921002,-23.7625175,3.074
83.2920555,-23.7627532,2.949
83.2920069,-23.7629895,2.869
83.2919575,-23.7632248,2.784
83.2919193,-23.7634613,2.682
83.2918733,-23.7636964,2.581
83.2918252,-23.7639336,2.492
83.2917758,-23.7641704,2.428
83.2917353,-23.7644072,2.399
83.291684,-23.7646441,2.407
83.2916464,-23.7648805,2.441
83.2916003,-23.7651156,2.464
83.2915527,-23.7653526,2.439
83.2915025,-23.7655896,2.383
83.2914632,-23.7658259,2.368
83.2914098,-23.7660614,2.42
83.2913649,-23.7663002,2.474
83.2913211,-23.7665368,2.456
83.291281,-23.7667738,2.386
83.2912289,-23.7670105,2.335
83.291192,-23.7672474,2.322
83.2911439,-23.7674842,2.324
83.2910926,-23.7677209,2.346
83.2910551,-23.7679581,2.422
83.2910087,-23.7681968,2.561
83.2909635,-23.7684334,2.735
83.290918,-23.7686703,2.916
83.2908725,-23.7689071,3.094
83.290827,-23.769144,3.258
83.2907815,-23.7693808,3.399
83.2907361,-23.7696178,3.508
83.2906906,-23.7698566,3.598
83.2906451,-23.7700953,3.688
83.2905996,-23.7703342,3.755
83.2905542,-23.7705726,3.773
83.2905087,-23.7708124,3.761
83.2904632,-23.7710635,3.711
83.2904178,-23.7712863,3.565
83.2903724,-23.7715245,3.323
83.2903269,-23.7717764,3.105
83.2902814,-23.7720147,3.015
83.2902359,-23.7722536,3.025
83.2901905,-23.7724941,3.04
83.290145,-23.772731,3.031
83.2900995,-23.7729697,2.992
83.290054,-23.7732084,2.889
83.2900085,-23.7734471,2.721
83.2899631,-23.773684,2.552
83.2899176,-23.7739227,2.425
83.2898721,-23.7741596,2.338
83.2898266,-23.7743982,2.283
83.2897812,-23.7746371,2.255
83.2897355,-23.7748758,2.249
83.2896976,-23.7751127,2.26
83.2896525,-23.7753495,2.276
83.2896069,-23.7755863,2.284
83.2895614,-23.7758232,2.276
83.2895159,-23.77606,2.259
83.2894705,-23.7762986,2.243
83.289425,-23.7765375,2.235
83.2893795,-23.7767725,2.242
83.289334,-23.7770111,2.261
83.2892886,-23.777248,2.288
83.2892431,-23.7774866,2.315
83.2891976,-23.7777238,2.328
83.2891521,-23.7779587,2.325
83.2891067,-23.7781954,2.325
83.2890612,-23.7784324,2.356
83.2890159,-23.7786674,2.411
83.2889695,-23.7789039,2.457
83.2889322,-23.779141,2.478
83.28888,-23.779376,2.485
83.2888401,-23.7796127,2.478
83.2887963,-23.7798478,2.461
83.2887505,-23.7800845,2.452
83.2887051,-23.7803198,2.459
83.2886596,-23.7805546,2.473
83.2886141,-23.7807896,2.48
83.2885687,-23.7810243,2.456
83.2885232,-23.7812611,2.397
83.2884777,-23.781495,2.332
83.2884322,-23.7817276,2.291
83.2883868,-23.7819638,2.268
83.2883412,-23.7821996,2.249
83.2882961,-23.7824327,2.218
83.2882494,-23.7826671,2.178
83.2882114,-23.7829024,2.152
83.2881619,-23.7831354,2.17
83.2881126,-23.7833717,2.225
83.2880743,-23.7836056,2.279
83.288031,-23.7838401,2.305
83.287985,-23.7840735,2.309
83.2879397,-23.7843081,2.294
83.2878941,-23.7845417,2.258
83.2878487,-23.7847758,2.212
83.2878032,-23.7850114,2.179
83.2877577,-23.7852434,2.179
83.2877122,-23.7854758,2.24
83.2876668,-23.7857076,2.382
83.2876214,-23.7859396,2.572
83.2875759,-23.7861739,2.75
83.2875304,-23.7864024,2.888
83.2874849,-23.7866504,2.989
83.2874395,-23.7868772,3.047
83.287394,-23.7871145,3.043
83.2873485,-23.7873575,2.957
83.287303,-23.787587,2.782
83.2872576,-23.7878184,2.572
83.2872121,-23.7880508,2.421
83.2871666,-23.7882829,2.395
83.2871211,-23.7885138,2.484
83.2870757,-23.7887451,2.616
83.2870302,-23.788976,2.698
83.2869847,-23.7892083,2.695
83.2869392,-23.7894414,2.67
83.2868938,-23.7896748,2.695
83.2868483,-23.7899063,2.754
83.2868028,-23.7901397,2.771
83.2867573,-23.7903729,2.7
83.2867119,-23.7906045,2.555
83.2866664,-23.790838,2.401
83.2866209,-23.7910707,2.298
83.2865754,-23.7913049,2.244
83.28653,-23.7915389,2.203
83.2864845,-23.7917729,2.172
83.286439,-23.7920067,2.158
83.2863935,-23.7922416,2.157
83.286348,-23.7924773,2.182
83.2863026,-23.7927094,2.25
83.2862572,-23.7929445,2.331
83.2862117,-23.7931808,2.365
83.2861661,-23.7934161,2.335
83.2861208,-23.7936535,2.278
83.286075,-23.7938893,2.237
83.2860306,-23.7941248,2.228
83.2859806,-23.7943618,2.243
83.2859332,-23.7945989,2.265
83.2858951,-23.7948347,2.285
83.2858448,-23.7950709,2.306
83.285794,-23.7953096,2.325
83.2857495,-23.795545,2.336
83.2857037,-23.7957816,2.344
83.2856583,-23.7960194,2.368
83.2856129,-23.7962544,2.392
83.2855674,-23.7964916,2.382
83.2855219,-23.7967283,2.347
83.2854764,-23.7969652,2.331
83.285431,-23.797202,2.365
83.2853855,-23.7974389,2.447
83.28534,-23.7976756,2.563
83.2852946,-23.7979131,2.699
83.2852491,-23.7981513,2.819
83.2852036,-23.7983886,2.865
83.2851581,-23.7986271,2.814
83.2851127,-23.7988636,2.724
83.2850673,-23.7991006,2.651
83.2850217,-23.7993369,2.597
83.2849762,-23.799572,2.552
83.2849308,-23.7998097,2.522
83.2848854,-23.800048,2.505
83.2848399,-23.800285,2.495
83.2847944,-23.800524,2.49
83.2847489,-23.8007627,2.493
83.2847034,-23.8010014,2.498
83.284658,-23.8012401,2.497
83.2846125,-23.8014789,2.492
83.284567,-23.8017173,2.487
83.2845215,-23.8019543,2.486
83.2844761,-23.8021932,2.489
83.2844306,-23.8024318,2.511
83.2843851,-23.8026708,2.557
83.2843396,-23.802909,2.612
83.2842942,-23.8031463,2.651
83.2842487,-23.803387,2.674
83.2842032,-23.8036255,2.685
83.2841577,-23.8038645,2.682
83.2841123,-23.8041053,2.659
83.2840668,-23.8043455,2.631
83.2840213,-23.8045824,2.62
83.2839758,-23.8048234,2.633
83.2839303,-23.8050637,2.652
83.2838849,-23.8053025,2.664
83.2838394,-23.8055411,2.667
83.2837939,-23.80578,2.659
83.2837484,-23.8060206,2.646
83.283703,-23.8062594,2.652
83.2836575,-23.8065,2.702
83.283612,-23.8067387,2.789
83.2835666,-23.8069794,2.872
83.2835212,-23.8072181,2.902
83.2834757,-23.8074587,2.862
83.2834302,-23.8076974,2.795
83.2833847,-23.8079362,2.801
83.2833393,-23.8081749,2.947
83.2832938,-23.8084136,3.141
83.2832483,-23.8086505,3.206
83.2832028,-23.8088892,3.127
83.2831573,-23.8091279,3.039
83.2831118,-23.8093666,3.01
83.283074,-23.8096054,3.032
83.283021,-23.809846,3.134
83.2829752,-23.8100829,3.323
83.2829374,-23.8103197,3.534
83.2828922,-23.8105584,3.725
83.2828466,-23.810799,3.942
83.2828012,-23.8110378,4.227
83.2827557,-23.8112766,4.552
83.2827102,-23.8115134,4.87
83.2826647,-23.8117539,5.151
83.2826193,-23.8119926,5.358
83.2825738,-23.8122334,5.49
83.2825283,-23.8124703,5.597
83.2824828,-23.8127105,5.681
83.2824374,-23.8129513,5.665
83.2823919,-23.8131902,5.493
83.2823464,-23.8134305,5.16
83.2823009,-23.8136729,4.71
83.2822555,-23.813914,4.28
83.2822101,-23.8141527,4.056
83.2821646,-23.814393,4.14
83.2821191,-23.8146338,4.502
83.2820736,-23.8148744,5.049
83.2820282,-23.8151151,5.668
83.2819827,-23.8153554,6.241
83.2819372,-23.8155995,6.717
83.2818917,-23.8158408,7.105
83.2818463,-23.8160813,7.354
83.2818008,-23.816322,7.334
83.2817553,-23.8165626,7.005
83.2817098,-23.8168032,6.448
83.2816644,-23.817044,5.731
83.2816189,-23.817283,4.916
83.2815734,-23.8175218,4.121
83.2815279,-23.8177603,3.447
83.2814825,-23.8180007,2.952
83.281437,-23.8182399,2.657
83.2813915,-23.8184785,2.521
83.281346,-23.8187176,2.46
83.2813005,-23.8189546,2.419
83.2812551,-23.8191929,2.397
83.2812096,-23.8194304,2.401
83.2811641,-23.819667,2.42
83.2811186,-23.8199042,2.434
83.2810732,-23.8201393,2.449
83.2810277,-23.8203757,2.479
83.2809822,-23.8206113,2.509
83.2809367,-23.8208463,2.502
83.2808913,-23.8210809,2.455
83.2808458,-23.8213177,2.415
83.2808006,-23.8215516,2.44
83.2807538,-23.8217871,2.52
83.2807153,-23.822023,2.581
83.2806674,-23.8222578,2.573
83.2806169,-23.8224917,2.521
83.2805781,-23.8227248,2.462
83.2805358,-23.8229653,2.416
83.2804895,-23.8232053,2.394
83.2804442,-23.8234391,2.382
83.2803987,-23.8236718,2.352
83.2803533,-23.823906,2.3
83.2803078,-23.8241414,2.256
83.2802623,-23.8243747,2.242
83.2802168,-23.8246101,2.25
83.2801714,-23.824846,2.26
83.2801259,-23.8250822,2.265
83.2800804,-23.8253169,2.278
83.2800351,-23.8255505,2.304
83.2799887,-23.825786,2.342
83.2799481,-23.8260198,2.396
83.2799068,-23.8262527,2.501
83.2798605,-23.8264856,2.722
83.2798152,-23.8267198,3.091
83.2797699,-23.826954,3.49
83.2797235,-23.8271866,3.724
83.2796825,-23.8274207,3.763
83.2796417,-23.827656,3.758
83.2795952,-23.8278901,3.86
83.27955,-23.8281222,4.146
83.2795047,-23.8283529,4.647
83.2794583,-23.8285852,5.356
83.279417,-23.8288174,6.166
83.2793765,-23.8290493,6.893
83.2793302,-23.8292817,7.467
83.2792841,-23.8295133,7.985
83.2792424,-23.8297469,8.504
83.2792023,-23.8299787,8.936
83.2791559,-23.8302114,9.166
83.2791099,-23.830446,9.131
83.279068,-23.8306787,8.792
83.279028,-23.8309123,8.127
83.2789815,-23.8311483,7.21
83.2789365,-23.8313844,6.245
83.2788902,-23.8316199,5.414
83.2788479,-23.8318563,4.764
83.2788083,-23.8320917,4.269
83.2787619,-23.8323286,3.92
83.278716,-23.8325659,3.712
83.2786734,-23.8328051,3.616
83.278634,-23.8330428,3.599
83.2785875,-23.8332812,3.646
83.2785422,-23.8335244,3.777
83.2784969,-23.8337661,4.025
83.2784508,-23.8340073,4.404
83.2784079,-23.8342495,4.897
83.2783688,-23.8344898,5.482
83.2783223,-23.834731,6.099
83.2782772,-23.8349733,6.585
83.2782311,-23.8352138,6.782
83.2781878,-23.8354542,6.736
83.278149,-23.8356957,6.634
83.2781026,-23.8359403,6.53
83.2780573,-23.8361819,6.303
83.278012,-23.836423,5.909
83.277966,-23.8366651,5.507
83.2779223,-23.8369063,5.262
83.2778838,-23.8371509,5.204
83.2778375,-23.837393,5.311
83.2777918,-23.8376356,5.628
83.2777478,-23.8378782,6.219
83.2777095,-23.8381207,7.107
83.2776631,-23.8383633,8.269
83.2776179,-23.8386057,9.58
83.2775721,-23.8388486,10.663
83.2775279,-23.8390928,10.958
83.2774896,-23.8393354,10.196
83.2774435,-23.8395798,8.734
83.2773981,-23.8398223,7.23
83.2773527,-23.8400667,6.075
83.2773069,-23.8403092,5.287
83.2772625,-23.8405539,4.775
83.2772243,-23.8407982,4.471
83.2771782,-23.8410428,4.335
83.277133,-23.8412892,4.351
83.2770874,-23.8415355,4.489
83.277042,-23.8417816,4.686
83.2769963,-23.8420262,4.877
83.2769515,-23.8422724,5.039
83.2769135,-23.8425167,5.184
83.2768676,-23.8427591,5.36
83.2768223,-23.8430018,5.589
83.2767768,-23.8432462,5.767
83.2767313,-23.8434907,5.782
83.2766858,-23.843735,5.766
83.2766403,-23.8439775,5.968
83.2765949,-23.8442239,6.405
83.2765493,-23.8444663,6.89
83.2765039,-23.8447108,7.267
83.2764661,-23.8449552,7.447
83.2764206,-23.8451978,7.381
83.2763751,-23.8454384,7.1
83.2763296,-23.845679,6.698
83.2762842,-23.8459197,6.241
83.2762387,-23.8461603,5.808
83.2761931,-23.8464009,5.513
83.2761552,-23.8466397,5.362
83.27611,-23.8468802,5.238
83.2760644,-23.8471208,5.11
83.2760189,-23.8473617,5.082
83.2759735,-23.8475986,5.243
83.275928,-23.8478371,5.568
83.2758825,-23.8480759,5.981
83.275837,-23.8483147,6.472
83.2757916,-23.8485517,7.105
83.2757461,-23.8487884,7.873
83.2757006,-23.849027,8.672
83.2756551,-23.8492642,9.438
83.2756098,-23.8494991,10.121
83.2755636,-23.8497376,10.532
83.2755263,-23.8499747,10.442
83.2754736,-23.8502114,9.832
83.2754349,-23.8504484,8.899
83.2753835,-23.8506834,7.848
83.2753367,-23.8509204,6.809
83.2752907,-23.8511534,5.908
83.2752531,-23.8513918,5.284
83.2752019,-23.8516253,5.014
83.2751546,-23.8518634,5.036
83.2751096,-23.8520973,5.182
83.2750639,-23.8523334,5.333
83.2750186,-23.852569,5.472
83.2749731,-23.8528037,5.586
83.2749276,-23.8530388,5.601
83.2748821,-23.8532722,5.418
83.2748366,-23.8535053,5.004
83.2747912,-23.8537367,4.455
83.2747457,-23.8539692,3.927
83.2747002,-23.8542027,3.523
83.2746547,-23.8544338,3.256
83.2746093,-23.8546682,3.094
83.2745638,-23.8549002,3
83.2745183,-23.8551327,2.961
83.2744728,-23.8553647,2.968
83.2744274,-23.8555941,2.994
83.274382,-23.8558247,3.009
83.2743362,-23.8560562,3.005
83.274292,-23.8562857,3.011
83.274239,-23.8565165,3.063
83.274198,-23.8567462,3.192
83.27415,-23.8569768,3.42
83.2741007,-23.8572068,3.749
83.2740562,-23.8574359,4.125
83.2740104,-23.8576649,4.455
83.273965,-23.8578958,4.66
83.2739196,-23.8581254,4.711
83.2738741,-23.8583566,4.635
83.2738286,-23.8585842,4.483
83.2737829,-23.8588273,4.296
83.2737385,-23.8590663,4.109
83.2736875,-23.8592956,3.966
83.2736384,-23.8595274,3.927
83.2735938,-23.8597572,4.057
83.2735481,-23.8599862,4.407
83.2735027,-23.8602166,4.986
83.2734572,-23.860448,5.74
83.2734117,-23.8606789,6.513
83.2733662,-23.8609107,7.1
83.2733208,-23.861139,7.411
83.2732753,-23.8613696,7.516
83.2732298,-23.861601,7.53
83.2731843,-23.8618308,7.485
83.2731389,-23.8620621,7.334
83.2730934,-23.8622943,7.062
83.2730479,-23.8625266,6.724
83.2730024,-23.8627575,6.342
83.272957,-23.8629887,5.882
83.2729116,-23.8632199,5.382
83.272866,-23.8634509,4.963
83.2728206,-23.8636831,4.682
83.272775,-23.8639156,4.498
83.2727299,-23.864146,4.399
83.2726834,-23.8643792,4.439
83.2726421,-23.8646135,4.57
83.2726017,-23.8648473,4.621
83.2725551,-23.8650814,4.535
83.2725099,-23.8653153,4.434
83.2724644,-23.8655493,4.42
83.2724189,-23.8657838,4.478
83.2723735,-23.8660203,4.542
83.272328,-23.8662551,4.583
83.2722825,-23.8664897,4.635
83.272237,-23.8667264,4.74
83.2721916,-23.866964,4.888
83.2721461,-23.8671991,5.027
83.2721008,-23.8674363,5.132
83.2720545,-23.867673,5.218
83.2720123,-23.8679101,5.284
